report_date,total_gallons,gallons_returned,spill_start,spill_stop,hours,cause,actions,watershed,unit_id_1,unit_id_2,discharge_to,discharge_route,council_district,month,year,week,edwards_zone,pipe_diameter,pipe_length,pipe_type,installation_year,inches_no,rainfall_less_3,num_spills_compkey,num_spills_24mos,unit_type,asset_type,last_cleaned,response_time,response_datetime,public_notice,time_int,root_cause,steps_to_prevent,spill_street_address,multiple_spills
2013-06-08,25,0.0,6/8/2013 10:37:00 AM,6/8/2013 11:20:00 AM,0.716666667,debris,cleaned main,dos rios,48294,35431,street,none,7,6,2013,23,0,8.0,148.57,ct,1955,0.0,0.01,1,0,gravity,sewer main,,0.0,,False,0,debris,"Increase FCS, ",359 Oakwood Dr,False
2013-06-07,15,15.0,6/7/2013 12:05:00 AM,6/7/2013 3:05:00 AM,3.0,contractor,cleaned main,salado creek,505007,504999,street,none,0,6,2013,23,1,8.0,223.65,pvc,2011,0.01,0.0,1,0,gravity,sewer main,,0.0,,False,0,contractor,Other,3807 Valencia Pt,False
2013-06-06,500,0.0,6/6/2013 11:00:00 AM,6/6/2013 11:10:00 AM,0.166666667,roots,cleaned main,leon creek,36084,33323,creek bed,zarzamora creek,8,6,2013,23,0,15.0,392.0,vcp,1966,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,roots,"Increase FCS, ",7136 Tourant Rd,False
2013-06-06,23600,0.0,6/6/2013 11:15:00 AM,6/6/2013 1:10:00 PM,4.42,structural,repaired main,leon creek,80156,80157,creek bed,indian creek,4,6,2013,23,0,12.0,100.9,vcp,1968,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,"Design Request, ",5802 Copa Cv,True
2013-06-04,40,40.0,6/4/2013 3:57:00 PM,6/4/2013 7:30:00 PM,3.55,structural,repaired main,dos rios,96696,32230,alley,none,5,6,2013,23,0,8.0,404.5,ct,1927,0.0,0.46,3,0,gravity,sewer main,2010-03-01,0.0,,False,0,structural,"Point Repair, ",2307 Ruiz St,False
2013-06-02,1800,0.0,6/2/2013 8:30:00 PM,6/2/2013 10:30:00 PM,2.0,grease,cleaned main,dos rios,4926,4927,drainage culvert,none,8,6,2013,23,0,8.0,156.9,vcp,1968,0.46,0.0,1,0,gravity,sewer main,2013-05-03,0.0,,False,0,structural,"Design Request, ",20 Parman Place,False
2013-05-31,25,0.0,5/31/2013 2:45:00 PM,5/31/2013 5:15:00 PM,2.5,structural,cleaned main,dos rios,3215,3967,street,none,1,5,2013,22,0,8.0,380.0,pvc,1991,0.0,0.0,2,1,gravity,sewer main,2013-02-25,0.0,,False,0,structural,"Point Repair, ",819 San Angelo,False
2013-05-31,8550,234000.0,5/31/2013 2:26:00 PM,5/31/2013 7:26:00 PM,5.0,structural,cleaned main,dos rios,5208,17260,creek bed,olmos creek,1,5,2013,22,0,15.0,494.0,vcp,1959,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,"Point Repair, ",2202 Jackson-Keller Rd,False
2013-05-29,300,0.0,5/29/2013 10:10:00 AM,5/29/2013 10:30:00 AM,0.333333333,debris,cleaned main,salado creek,66794,66795,street,none,9,5,2013,22,0,8.0,158.93,pvc,1982,0.0,0.07,1,0,gravity,sewer main,,0.0,,False,0,vandalism,"Bolt down, ",14210 Northbrook Dr,False
2013-05-29,150,150.0,5/29/2013 1:33:00 PM,5/29/2013 3:30:00 PM,1.95,grease,cleaned main,dos rios,17776,33012,street,none,4,5,2013,22,0,8.0,138.3,pvc,1988,0.0,0.07,1,0,gravity,sewer main,2011-11-21,0.0,,False,0,structural,"Increase FCS, ",2019 Mayfield Blvd W,False
2013-05-29,500,0.0,5/28/2013 10:23:00 AM,5/28/2013 10:38:00 AM,0.25,i/i,bolted manhole lid down,dos rios,10781,9932,na,none,9,5,2013,22,0,18.0,16.2,vcp,1957,0.0,0.07,1,0,gravity,sewer main,,0.0,,False,0,rain event,Other,4301 Broadway,False
2013-05-29,39150,31500.0,5/29/2013 7:18:00 PM,5/29/2013 11:40:00 PM,4.3660000000000005,debris,cleaned main,dos rios,547459,547463,drainage culvert,none,0,5,2013,22,0,0.0,291.0,vcp,1972,0.0,0.07,1,0, ,sewer main,,0.0,,False,0,grease,"Increase FCS, ",3800 Parkdale Dr,False
2013-05-28,200,0.0,5/28/2013 4:35:00 PM,5/28/2013 5:30:00 PM,0.916666667,debris,cleaned main,dos rios,7442,10873,stormdrain,none,9,5,2013,22,0,8.0,110.9,ct,1950,0.0,9.94,2,1,gravity,sewer main,2013-05-07,0.0,,False,0,debris,"Increase FCS, ",210 Tuleta,False
2013-05-28,5000,5000.0,5/28/2013 8:00:00 AM,5/28/2013 10:30:00 AM,2.5,structural,repaired main,salado creek,48426,48427,street,none,2,5,2013,22,0,21.0,118.15,pvc,2000,0.0,9.94,1,0,gravity,sewer main,,0.0,,False,0,structural,"Point Repair, ",1502 Holbrook,False
2013-05-27,10,0.0,5/27/2013 10:28:00 AM,5/27/2013 11:15:00 AM,0.783333333,grease,cleaned main,salado creek,48206,48205,street,none,2,5,2013,22,0,8.0,110.93,vcp,1962,0.0,12.27,1,0,gravity,sewer main,2011-11-15,0.0,,False,0,roots,"Point Repair, ",4202 Judivan,False
2013-05-27,1000,0.0,5/27/2013 8:01:00 AM,5/27/2013 10:30:00 AM,2.483333333,structural,repaired main,dos rios,14924,32298,street,none,7,5,2013,22,0,8.0,332.6,ct,1920,0.0,12.27,2,1,gravity,sewer main,2013-03-18,0.0,,False,0,structural,"Point Repair, ",2946 Ashby Place W,False
2013-05-26,66750,0.0,5/26/2013 8:39:00 AM,5/26/2013 11:30:00 PM,14.85,contractor,cleaned main,dos rios,5100,16709,stormdrain,none,1,5,2013,22,0,8.0,420.0,ct,1920,0.07,12.2,1,0,gravity,sewer main,2012-01-25,0.0,,False,0,contractor,Other,343 Gramercy Place W,False
2013-05-26,900,0.0,5/26/2013 8:35:00 AM,5/26/2013 11:00:00 AM,2.416666667,i/i,monitored area,dos rios,5223,2467,drainage culvert,none,1,5,2013,22,0,8.0,175.0,vcp,1977,0.07,12.2,3,2,gravity,sewer main,2012-07-13,0.0,,False,0,structural,Other,603 Huisache Ave W,False
2013-05-26,164300,0.0,5/26/2013 11:39:00 AM,5/26/2013 9:30:00 PM,9.85,i/i,added by pass,dos rios,12953,12955,stormdrain,none,4,5,2013,22,0,36.0,520.5,rcp,1994,0.07,12.2,1,0,outfall,sewer main,,0.0,,True,0,structural,Other,922 Kendalia Ave,False
2013-05-25,9550,0.0,5/25/2013 1:41:00 PM,5/25/2013 4:30:00 PM,2.816666667,i/i,monitored area,dos rios,5486,16770,drainage culvert,none,1,5,2013,21,0,12.0,319.4,pvc,1986,9.87,2.33,1,0,gravity,sewer main,,0.0,,False,0,debris,"Increase FCS, ",6501 Blanco Rd,False
2013-05-25,500,50.0,5/25/2013 12:54:00 PM,5/25/2013 5:30:00 PM,4.6,debris,cleaned main,dos rios,3009,2533,street,none,1,5,2013,21,0,10.0,240.0,cp,1947,9.87,2.33,1,0,gravity,sewer main,,0.0,,False,0,debris,Other,454 Horace St,False
2013-05-25,36000,0.0,5/25/2013 2:06:00 PM,5/25/2013 10:25:00 PM,8.316666667,i/i,monitored area,dos rios,36945,22665,drainage culvert,none,5,5,2013,21,0,10.0,302.0,vcp,1958,9.87,2.33,1,0,gravity,sewer main,2010-10-04,0.0,,False,0,structural,"Design Request, ",809 Crystal,False
2013-05-25,23900,0.0,5/25/2013 8:17:00 AM,5/25/2013 3:54:00 PM,7.6166666670000005,i/i,monitored area,dos rios,31867,31554,stormdrain,none,0,5,2013,21,0,30.0,595.1,pvc,1982,9.87,2.33,1,0,outfall,sewer main,,0.0,,False,0,rain event,Other,4527 Fortuna St,False
2013-05-25,37400,0.0,5/25/2013 12:33:00 PM,5/25/2013 3:30:00 PM,2.95,i/i,monitored area,dos rios,11989,13724,street,none,1,5,2013,21,0,8.0,180.0,cp,1989,9.87,2.33,6,2,gravity,sewer main,2013-04-26,0.0,,False,0,rain event,Other,1200 Lombrano,False
2013-05-25,1000,0.0,5/25/2013 1:45:00 PM,5/25/2013 4:45:00 PM,3.0,grease,cleaned main,medio creek,404754,404756,easement,none,0,5,2013,21,0,8.0,368.95,pvc,2007,9.87,2.33,1,0,gravity,sewer main,,0.0,,False,0,grease,"Point Repair, ",11435 Fire Canyon,False
2013-05-25,3600,0.0,5/25/2013 7:00:00 AM,5/25/2013 10:00:00 AM,3.0,i/i,monitored area,dos rios,3910,3382,street,none,0,5,2013,21,0,8.0,294.0,hdpe,2012,9.87,2.33,1,0,gravity,sewer main,2013-01-28,0.0,,False,0,rain event,"Increase FCS, ",3615 Neer Ave,False
2013-05-25,76700,0.0,5/25/2013 9:50:00 AM,5/25/2013 5:00:00 PM,7.166666667,i/i,monitored area,dos rios,21110,8392,street,none,7,5,2013,21,0,18.0,267.8,rcp,1973,9.87,2.33,1,0,gravity,sewer main,2011-02-23,0.0,,False,0,rain event,Other,2402 Mistletoe W,False
2013-05-25,75000,0.0,5/25/2013 1:00:00 PM,5/25/2013 3:30:00 PM,2.5,i/i,monitored area,dos rios,499638,499663,street,none,1,5,2013,21,0,24.0,30.0,rcp,1963,9.87,2.33,2,1,gravity,sewer main,2013-03-26,0.0,,False,0,rain event,Other,2204 Poplar St W,False
2013-05-25,150,0.0,5/25/2013 2:00:00 PM,5/25/2013 2:30:00 PM,0.5,i/i,monitored area,salado creek,53128,52815,ground,none,9,5,2013,21,0,27.0,587.0,pvc,1976,9.87,2.33,4,2,outfall,sewer main,2013-01-09,0.0,,False,0,rain event,"Capacity Project, ",12251 Fairview Ave,False
2013-05-25,150,0.0,5/25/2013 8:30:00 AM,5/25/2013 1:30:00 PM,5.0,i/i,monitored area,medio creek,69767,69768,alley,none,0,5,2013,21,0,12.0,380.7,hdpe,2000,9.87,2.33,1,0,gravity,sewer main,,0.0,,False,0,debris,Other,170 Garden Valley,False
2013-05-25,32050,0.0,5/25/2013 7:41:00 AM,5/25/2013 5:50:00 PM,10.15,i/i,monitored area,dos rios,375542,375541,street,none,0,5,2013,21,0,8.0,394.9,vcp,1960,9.87,2.33,1,0,gravity,sewer main,,0.0,,False,0,structural,"Point Repair, ",201 Glentower Dr,False
2013-05-25,6000,0.0,5/25/2013 11:00:00 PM,5/25/2013 11:15:00 PM,0.25,i/i,monitored area,leon creek,413288,413287,street,none,4,5,2013,21,0,8.0,120.55,pvc,2008,9.87,2.33,3,1,gravity,sewer main,2013-05-13,0.0,,False,0,rain event,Other,6500 Carmona Pass,False
2013-05-25,42000,0.0,5/25/2013 5:33:00 PM,5/25/2013 11:30:00 PM,5.95,i/i,monitored area,dos rios,465833,465834,street,none,5,5,2013,21,0,15.0,96.0,vcp,1972,9.87,2.33,1,0,gravity,sewer main,2012-10-15,0.0,,False,0,rain event,"Capacity Project, ",200 Mayberry Ave,False
2013-05-25,1525000,0.0,5/25/2013 11:50:00 AM,5/26/2013 7:00:00 AM,19.16667,i/i,cleaned area,dos rios,458341,na,creek bed,san antonio river,3,5,2013,21,0,0.0,0.0,na,9999,9.87,2.33,1,0,junction,sewer manhole,,0.0,,True,0,rain event,Other,1135 Mission Rd,True
2013-05-25,7500,0.0,5/25/2013 6:00:00 AM,5/25/2013 12:00:00 PM,6.0,i/i,cleaned area,leon creek,LS225,na,ground,none,0,5,2013,21,0,0.0,0.0,na,2007,9.87,2.33,2,0,above,sewer lift station,,0.0,,False,0,lift station,Other,8671 Loop 410 Sw,False
2013-05-25,10000,0.0,5/25/2013 7:15:00 AM,5/25/2013 12:30:00 PM,5.25,i/i,cleaned area,leon creek,LS219,na,ground,none,0,5,2013,21,0,0.0,0.0,na,1999,9.87,2.33,2,1,above,sewer lift station,,0.0,,False,0,lift station,Other,10701 Fischer Rd,False
2013-05-25,9000,0.0,5/25/2013 6:50:00 AM,5/25/2013 8:20:00 AM,1.5,i/i,cleaned area,medio creek,LS200,na,ground,none,0,5,2013,21,0,0.0,0.0,na,1994,9.87,2.33,13,3,above,sewer lift station,,0.0,,False,0,lift station,Other,6305 Cagnon Rd,False
2013-05-25,4750,0.0,5/25/2013 9:00:00 AM,5/25/2013 10:35:00 AM,1.5833333330000001,i/i,cleaned area,medio creek,LS189,na,ground,none,4,5,2013,21,0,0.0,0.0,na,1968,9.87,2.33,1,0,submersed,sewer lift station,,0.0,,False,0,lift station,Other,9603 Ray Ellison Blvd,False
2013-05-25,8100,0.0,5/25/2013 7:00:00 AM,5/25/2013 8:21:00 AM,1.35,i/i,cleaned area,medio creek,LS199,na,ground,none,0,5,2013,21,0,0.0,0.0,na,1994,9.87,2.33,12,6,above,sewer lift station,,0.0,,False,0,lift station,Other,6785 Cagnon Rd,False
2013-05-25,5000,0.0,5/25/2013 9:15:00 AM,5/25/2013 2:00:00 PM,4.75,i/i,cleaned area,dos rios,LS170,na,ground,none,3,5,2013,21,0,0.0,0.0,na,1989,9.87,2.33,3,1,above,sewer lift station,,0.0,,False,0,lift station,Other,10500 Pleasanton Rd,False
2013-05-25,15750,0.0,5/25/2013 1:00:00 PM,5/25/2013 2:45:00 PM,1.75,i/i,cleaned area,leon creek,LS192,na,ground,none,0,5,2013,21,0,0.0,0.0,na,1992,9.87,2.33,6,4,submersed,sewer lift station,,0.0,,False,0,lift station,Other,10762 Pleasanton Rd,False
2013-05-25,28000,0.0,5/25/2013 6:20:00 AM,5/25/2013 9:30:00 AM,3.166666667,i/i,cleaned area,medio creek,LS188,na,ground,none,0,5,2013,21,0,0.0,0.0,na,2001,9.87,2.33,5,3,above,sewer lift station,,0.0,,False,0,lift station,Other,818 New Valley Hi Dr,False
2013-05-25,8000,0.0,5/25/2013 11:00:00 AM,5/25/2013 8:00:00 PM,9.0,i/i,cleaned area,leon creek,LS193,na,ground,none,0,5,2013,21,0,0.0,0.0,na,1993,9.87,2.33,1,0,submersed,sewer lift station,,0.0,,False,0,lift station,Other,7135 Pearsall Rd,False
2013-05-25,5000,0.0,5/25/2013 9:00:00 AM,5/25/2013 12:30:00 PM,3.5,i/i,cleaned area,salado creek,LS166,na,ground,none,0,5,2013,21,0,0.0,0.0,na,1988,9.87,2.33,1,0,above,sewer lift station,,0.0,,False,0,lift station,Other,2600 Rigsby Ave,False
2013-05-25,31500,0.0,5/25/2013 12:00:00 PM,5/25/2013 3:30:00 PM,3.5,i/i,monitored area,dos rios,19536,19535,ground,none,0,5,2013,21,0,24.0,42.4,vcp,1972,9.87,2.33,1,0,outfall,sewer main,2012-02-10,0.0,,False,0,rain event,Other,215 Sw 19Th St,False
2013-05-25,57750,0.0,5/25/2013 12:00:00 PM,5/25/2013 3:30:00 PM,3.5,i/i,monitored area,dos rios,11836,22826,ground,none,0,5,2013,21,0,42.0,395.0,rcp,1993,9.87,2.33,1,0,outfall,sewer main,,0.0,,False,0,rain event,Other,1922 Laredo St S,False
2013-05-24,1050,0.0,5/24/2013 1:30:00 PM,5/24/2013 4:00:00 PM,2.5,i/i,monitored area,leon creek,412559,412557,creek bed,huebner creek,0,5,2013,21,0,24.0,37.53,pvc,2007,2.33,0.0,1,0,outfall,sewer main,,0.0,,False,0,rain event,Other,6500 Bandera Rd,False
2013-05-21,100,75.0,5/21/2013 8:36:00 AM,5/21/2013 10:00:00 AM,1.4,grease,cleaned main,dos rios,35741,35742,stormdrain,none,7,5,2013,21,0,10.0,49.7,vcp,1958,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,grease,"Increase FCS, ",427 Freeman Dr,False
2013-05-16,4800,0.0,5/16/2013 6:06:00 PM,5/16/2013 11:59:00 PM,5.8833333329999995,contractor,cleaned main,leon creek,414795,414933,drainage culvert,none,0,5,2013,20,0,8.0,227.0,pvc,2010,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,contractor,"Increase FCS, ",17703 San Felipe Bay,False
2013-05-15,1500,1200.0,5/15/2013 7:51:00 AM,5/15/2013 9:00:00 AM,1.15,grease,cleaned main,dos rios,374947,374945,ground,none,1,5,2013,20,0,8.0,125.76,pvc,2002,0.0,0.0,1,0,gravity,sewer main,2012-01-20,0.0,,False,0,contractor,"Increase FCS, ",2411 San Pedro Ave,False
2013-05-14,64000,50000.0,5/14/2013 4:25:00 PM,5/14/2013 5:00:00 PM,0.583333333,debris,cleaned main,leon creek,412557,412555,creek bed,huebner creek,0,5,2013,20,0,24.0,187.75,pvc,2007,0.0,0.0,4,1,outfall,sewer main,2012-10-27,0.0,,False,0,debris,"Design Request, ",6500 Bandera Rd,False
2013-05-14,1300,0.0,5/14/2013 10:29:00 AM,5/14/2013 11:45:00 AM,1.266666667,grease,cleaned main,dos rios,499756,497577,street,none,2,5,2013,20,0,10.0,13.3,dip,1989,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,grease,"Increase FCS, ",995 F St,False
2013-05-13,100,0.0,5/13/2013 9:03:00 AM,5/13/2013 10:00:00 AM,0.95,debris,cleaned main,dos rios,31088,482635,stormdrain,none,2,5,2013,20,0,8.0,60.0,xxx,1947,0.0,0.22,2,1,siphon,sewer main,2012-09-10,0.0,,False,0,debris,"Increase FCS, ",1114 Onslow,False
2013-05-13,300,300.0,5/13/2013 11:08:00 PM,5/14/2013 3:40:00 AM,4.533333333,debris,cleaned main,dos rios,29493,42903,easement,none,3,5,2013,20,0,8.0,400.21,hdpe,2013,0.0,0.22,1,0,gravity,sewer main,,0.0,,False,0,structural,Other,3842 Palfrey Ave E,False
2013-05-11,375,0.0,5/11/2013 8:50:00 AM,5/11/2013 9:45:00 AM,0.916666667,grease,cleaned main,dos rios,80680,80679,stormdrain,none,9,5,2013,19,0,8.0,160.0,vcp,1956,0.0,0.27,1,0,gravity,sewer main,,0.0,,False,0,debris,"Increase FCS, ",367 Everest Ave,False
2013-05-11,375,0.0,5/11/2013 6:55:00 AM,5/11/2013 11:45:00 AM,4.833333333,debris,cleaned main,dos rios,32245,32246,stormdrain,none,1,5,2013,19,0,8.0,117.0,pvc,1987,0.0,0.27,1,0,gravity,sewer main,,0.0,,False,0,other,Other,1315 San Pedro Ave,False
2013-05-10,20,0.0,5/10/2013 2:04:00 PM,5/10/2013 7:45:00 PM,5.683333332999999,structural,repaired main,dos rios,45899,45900,stormdrain,none,2,5,2013,19,0,8.0,352.0,vcp,1949,0.22,0.05,2,1,gravity,sewer main,2013-05-05,0.0,,False,0,structural,"Point Repair, ",1000 Rio Grande N,False
2013-05-07,100,0.0,5/7/2013 7:51:00 AM,5/7/2013 8:30:00 AM,0.65,grease,cleaned main,dos rios,35391,35463,stormdrain,none,7,5,2013,19,0,8.0,401.3,vcp,1957,0.0,0.0,2,1,gravity,sewer main,2012-04-30,0.0,,False,0,structural,"Increase FCS, ",215 Broadview Dr W,False
2013-05-07,15000,369000.0,5/7/2013 10:30:00 AM,5/7/2013 8:30:00 PM,10.0,grease,cleaned main,leon creek,32681,32700,creek bed,huebner creek,7,5,2013,19,0,8.0,320.91,vcp,1959,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,"Design Request, ",3603 Warpath Dr,False
2013-05-05,2,0.0,5/5/2013 12:18:00 PM,5/5/2013 1:15:00 PM,0.95,debris,cleaned main,dos rios,45899,45900,street,none,2,5,2013,19,0,8.0,352.0,vcp,1949,0.0,0.65,2,0,gravity,sewer main,2013-04-02,0.0,,False,0,structural,"Increase FCS, ",1011 Rio Grande N,False
2013-05-04,20000,15000.0,5/4/2013 9:42:00 PM,5/4/2013 11:50:00 PM,2.133333333,debris,cleaned main,leon creek,8627,8628,ground,none,8,5,2013,18,4,10.0,400.0,pvc,1993,0.0,0.65,1,0,gravity,sewer main,2011-04-20,0.0,,False,0,debris,"Increase FCS, ",6623 Babcock Rd,False
2013-05-03,200,100.0,5/3/2013 8:07:00 PM,5/3/2013 9:11:00 PM,1.066666667,structural,cleaned main,dos rios,97878,97876,alley,none,3,5,2013,18,0,8.0,500.0,vcp,1958,0.0,0.65,1,0,gravity,sewer main,2013-02-06,0.0,,False,0,structural,"Point Repair, ",846 Utopia Ln,False
2013-05-02,200,0.0,5/2/2013 10:15:00 PM,5/2/2013 10:45:00 PM,0.5,debris,cleaned main,dos rios,6761,4926,street,none,8,5,2013,18,0,8.0,112.5,vcp,1968,0.65,0.56,1,0,gravity,sewer main,,0.0,,False,0,roots,"Point Repair, ",15 Parman Place,False
2013-04-30,10,0.0,4/30/2013 11:40:00 AM,4/30/2013 12:25:00 PM,0.75,debris,cleaned main,dos rios,7442,10873,ground,none,9,4,2013,18,0,8.0,110.9,ct,1950,0.0,0.95,2,0,gravity,sewer main,,0.0,,False,0,debris,"Increase FCS, ",210 Tuleta,False
2013-04-30,1625,1625.0,4/30/2013 3:37:00 PM,4/30/2013 4:42:00 PM,1.083333333,debris,cleaned main,medio creek,39700,53918,drainage culvert,none,4,4,2013,18,0,8.0,124.8,pvc,1984,0.0,0.95,1,0,gravity,sewer main,,0.0,,False,0,debris,"Increase FCS, ",1750 Hunt Ln,False
2013-04-29,6000,0.0,4/29/2013 8:18:00 PM,4/30/2013 1:00:00 AM,4.7,debris,cleaned main,salado creek,47808,47685,alley,none,0,4,2013,18,0,8.0,400.0,pvc,1983,0.56,0.4,5,1,gravity,sewer main,2012-07-10,0.0,,False,0,structural,"Increase FCS, ",343 Brettonwood Dr,False
2013-04-28,100,0.0,4/28/2013 11:15:00 AM,4/28/2013 12:26:00 PM,1.183333333,grease,cleaned main,salado creek,48186,47655,creek bed,walzem creek,2,4,2013,18,0,8.0,303.56,vcp,1959,0.0,0.4,3,2,gravity,sewer main,2012-06-23,0.0,,False,0,structural,"Increase FCS, ",6011 Kingston,False
2013-04-28,2200,2200.0,4/28/2013 10:35:00 PM,4/28/2013 11:15:00 PM,0.666666667,grease,cleaned main,dos rios,17637,500532,creek bed,zarzamora creek,5,4,2013,18,0,8.0,387.33999,vcp,1957,0.0,0.4,1,0,gravity,sewer main,,0.0,,False,0,grease,"Increase FCS, ",306 Inez Ave,False
2013-04-25,3,0.0,4/25/2013 11:08:00 AM,4/25/2013 12:15:00 PM,1.116666667,debris,cleaned main,dos rios,10894,10893,alley,none,0,4,2013,17,0,8.0,354.6,vcp,1956,0.0,0.0,1,0,gravity,sewer main,2013-02-13,0.0,,False,0,structural,"Point Repair, ",103 Morningside Dr,False
2013-04-23,2200,0.0,4/23/2013 3:35:00 PM,4/23/2013 5:35:00 PM,2.0,debris,cleaned main,salado creek,48737,48683,creek bed,none,2,4,2013,17,0,8.0,319.0,vcp,1973,0.0,0.0,1,0,gravity,sewer main,2013-04-19,0.0,,False,0,debris,"Increase FCS, ",4000 Ih 35 N,False
2013-04-22,40,0.0,4/22/2013 8:21:00 AM,4/22/2013 8:45:00 AM,0.4,grease,cleaned main,leon creek,34508,47323,street,none,6,4,2013,17,0,8.0,142.67,cp,1962,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,grease,"Increase FCS, ",110 Money Ln,False
2013-04-19,500,0.0,4/19/2013 2:08:00 PM,4/19/2013 7:00:00 PM,4.866666667,vandalism,cleaned main,dos rios,90638,80666,drainage culvert,none,9,4,2013,16,0,8.0,240.0,vcp,1963,0.0,0.19,1,0,gravity,sewer main,2013-01-15,0.0,,False,0,vandalism,"Bolt down, ",8446 Country Village,False
2013-04-18,200,0.0,4/18/2013 2:06:00 PM,4/18/2013 4:10:00 PM,2.066666667,debris,cleaned main,dos rios,20888,20889,street,none,1,4,2013,16,0,6.0,350.1,ct,1951,0.19,0.0,1,0,gravity,sewer main,,0.0,,False,0,other,"Increase FCS, ",125 De Chantle,False
2013-04-17,40,0.0,4/17/2013 7:10:00 AM,4/17/2013 11:30:00 AM,4.333333333,structural,repaired main,dos rios,415081,8072,alley,none,0,4,2013,16,0,6.0,216.0,pvc,9999,0.0,0.0,2,1,gravity,sewer main,2013-02-19,0.0,,False,0,other,Other,401 Burr Rd,False
2013-04-16,30,0.0,4/16/2013 8:58:00 AM,4/16/2013 10:25:00 AM,1.45,structural,repaired main,salado creek,61227,45767,ground,none,10,4,2013,16,0,8.0,136.0,vcp,1973,0.0,0.0,1,0,gravity,sewer main,2013-04-15,0.0,,False,0,structural,"Point Repair, ",3243 Nacogdoches Rd,False
2013-04-16,75,0.0,4/16/2013 12:47:00 PM,4/16/2013 2:15:00 PM,1.466666667,structural,repaired main,dos rios,92587,92639,alley,none,3,4,2013,16,0,6.0,359.0,ct,1958,0.0,0.0,1,0,gravity,sewer main,2013-04-06,0.0,,False,0,structural,"Point Repair, ",216 Stratford Ct,False
2013-04-14,20,0.0,4/14/2013 3:07:00 PM,4/14/2013 5:00:00 PM,1.8833333330000002,grease,cleaned lateral,salado creek,151911,na,street,none,10,4,2013,16,0,6.0,0.0,pvc,9999,0.0,0.01,1,0,lateral,sewer service line,,0.0,,False,0,structural,"Increase FCS, ",3243 Nacogdoches Rd,False
2013-04-14,50,0.0,4/14/2013 7:13:00 AM,4/14/2013 10:00:00 AM,2.7833333330000003,grease,cleaned main,dos rios,9566,8715,stormdrain,none,1,4,2013,16,0,8.0,107.0,ct,1948,0.0,0.01,5,3,gravity,sewer main,2013-02-25,0.0,,False,0,structural,"Increase FCS, ",1106 Vance Jackson,False
2013-04-14,250,0.0,4/14/2013 7:21:00 PM,4/14/2013 7:30:00 PM,0.15,grease,cleaned main,leon creek,33042,46921,creek bed,zarzamora creek,7,4,2013,16,0,8.0,366.0,hdpe,2012,0.0,0.01,2,0,gravity,sewer main,2012-02-09,0.0,,False,0,other,Other,2510 Darwin Dr,False
2013-04-12,150,0.0,4/12/2013 12:35:00 PM,4/12/2013 2:30:00 PM,1.9166666669999999,debris,cleaned main,leon creek,8620,8621,street,none,8,4,2013,15,0,8.0,400.0,vcp,1976,0.0,0.13,1,0,gravity,sewer main,2010-11-24,0.0,,False,0,debris,"Increase FCS, ",5563 De Zavala Rd,False
2013-04-08,50,50.0,4/8/2013 10:31:00 AM,4/8/2013 12:00:00 PM,1.483333333,grease,cleaned main,dos rios,7268,7271,stormdrain,none,1,4,2013,15,0,10.0,295.0,cp,1952,0.0,0.0,1,0,gravity,sewer main,2012-03-30,0.0,,False,0,structural,"Design Request, ",346 Cherry Ridge Dr,False
2013-04-07,30,0.0,4/7/2013 8:53:00 PM,4/7/2013 9:55:00 PM,1.033333333,debris,cleaned main,dos rios,2856,2857,stormdrain,none,1,4,2013,15,0,8.0,250.0,vcp,1957,0.0,0.0,2,0,gravity,sewer main,2012-09-24,0.0,,False,0,debris,"Increase FCS, ",8434 Ahern Dr,False
2013-04-07,5,0.0,4/7/2013 9:00:00 AM,4/7/2013 11:00:00 AM,2.0,structural,repaired main,salado creek,96968,88539,street,none,10,4,2013,15,0,8.0,345.0,cp,1954,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,"Point Repair, ",8106 Robin Rest Dr,False
2013-04-06,20,0.0,4/6/2013 5:24:00 PM,4/6/2013 8:00:00 PM,2.6,structural,repaired main,leon creek,36079,36120,street,none,8,4,2013,14,0,8.0,214.36,vcp,1960,0.0,0.29,2,0,gravity,sewer main,,0.0,,False,0,structural,"Increase FCS, ",4311 Newgate,False
2013-04-05,2000,2000.0,4/5/2013 4:30:00 PM,4/5/2013 5:45:00 PM,1.25,contractor,repaired main,medio creek,39405,39404,drainage culvert,none,0,4,2013,14,0,12.0,400.0,vcp,1973,0.0,1.49,2,0,gravity,sewer main,,0.0,,False,0,contractor,"Point Repair, ",9703 Marbach Rd,False
2013-04-02,75,0.0,4/2/2013 9:37:00 AM,4/2/2013 11:00:00 AM,1.3833333330000002,structural,repaired main,leon creek,41562,41526,creek bed,culebra creek,0,4,2013,14,0,30.0,520.78,rcp,1976,1.2,0.19,1,0,outfall,sewer main,,0.0,,False,0,structural,"Point Repair, ",4126 Grissom Rdg,False
